,valence,year,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,artists,collaborators
140761,0.838,2020,0.152,0.813,149400,0.5529999999999999,1,6rSMzTFlWhwMRATElojc2z,0.0,10,0.23399999999999999,-7.1979999999999995,0,Powder Blue (feat. Gunna),67,2020-10-23,0.1,155.02200000000005,"['Ty Dolla $ign', 'Gunna']",2
15484,0.965,1999,0.14,0.743,238707,0.873,0,4I7DV3MIgxJGlObiy9s6nx,0.0,10,0.142,-4.9430000000000005,0,That Don't Impress Me Much,67,1999-11-09,0.0507,125.005,['Shania Twain'],1
15487,0.75,1999,0.11,0.6609999999999999,232827,0.973,0,6sbXGUn9V9ZaLwLdOfpKRE,1.74e-05,0,0.617,-2.9939999999999998,0,Larger Than Life,67,1999-05-18,0.037000000000000005,108.037,['Backstreet Boys'],1
18749,0.496,2015,0.125,0.86,207912,0.7190000000000001,1,6qMXubogFdMrvVMJwqATzd,0.0,11,0.0799,-4.325,0,Jordan Belfort,67,2015-08-26,0.33,160.049,"['Wes Walker', 'Dyl']",2
15509,0.542,1999,0.4920000000000001,0.721,234867,0.5579999999999999,0,6BQNJ0JFKh8sWjQLI6Zudi,0.00563,9,0.113,-8.8,1,Change the World,67,1999-10-12,0.0246,96.887,['Eric Clapton'],1
15512,0.774,1999,0.00417,0.504,238733,0.96,0,0aGQHMr7bc23Y9Ts84ffop,0.569,0,0.0613,-1.464,1,Around the World,67,1999-06-08,0.183,96.682,['Red Hot Chili Peppers'],1
15428,0.455,1999,0.365,0.467,287267,0.622,0,3rXCZRMiMZp0feGcYXpwYX,0.00527,6,0.0982,-7.255,1,Cowboy Take Me Away,67,1999-08-27,0.031,164.418,['The Chicks'],1
37000,0.622,2012,0.023,0.606,194693,0.929,0,1I93YiKgu2P5pwprWmziPI,0.0,0,0.10099999999999999,-2.182,1,Up All Night,67,2012-05-25,0.055,139.02200000000002,['One Direction'],1
36971,0.546,2012,0.0427,0.62,255213,0.836,0,6jBNUlTbv3fyn5t4izsdMa,0.0,4,0.337,-4.27,0,again,67,2012-12-05,0.0354,140.07299999999998,['YUI'],1
139812,0.703,2015,0.00607,0.7879999999999999,193613,0.873,0,79zvVrn65ksbiGQxrtV4I5,0.0005200000000000001,7,0.0908,-2.322,1,Guaya Guaya,67,2015-06-16,0.11699999999999999,91.98100000000001,['Don Omar'],1
140785,0.526,2020,0.0186,0.7979999999999999,146207,0.557,1,0aZgW8Nzg38hN00pEFyIEj,0.000947,8,0.124,-7.4,1,Broke Bitch,67,2020-01-24,0.175,174.00599999999997,['Tiny Meat Gang'],1
15216,0.691,1998,0.114,0.483,219467,0.818,0,4GiVcDqNQI0fc0yYuRGH9m,0.0,11,0.3670000000000001,-7.666,1,Inside Out,67,1998,0.0444,175.668,['Eve 6'],1
15217,0.583,1998,9.240000000000001e-05,0.547,239227,0.693,0,1t2Hq2WIBcZINOEnK6mdJG,5.460000000000001e-05,0,0.113,-8.786,1,Save Tonight,67,1998-07-13,0.0353,119.56700000000001,['Eagle-Eye Cherry'],1
15220,0.602,1998,0.5770000000000001,0.563,223832,0.544,0,6cjwec9ii5uLK7CDfPBYt1,0.0,4,0.128,-6.102,1,Wide Open Spaces,67,1998-01-27,0.0306,179.351,['The Chicks'],1
18783,0.5539999999999999,2015,0.53,0.511,226014,0.596,0,6fTdcGsjxlAD9PSkoPaLMX,0.0,0,0.0798,-6.56,1,Sunday Candy,67,2015-06-30,0.22399999999999998,158.063,['Donnie Trumpet & The Social Experiment'],1
38014,0.15,2017,0.435,0.223,422147,0.523,1,22TntnVO3lQNDR5nsvxGRs,0.28300000000000003,0,0.225,-9.281,0,Achilles Come Down,67,2017-08-18,0.0466,179.83,['Gang of Youths'],1
15244,0.405,1998,0.0904,0.6779999999999999,303133,0.556,1,0nbuX7OZkEY5agMkpr98wS,0.0334,0,0.0866,-7.422999999999999,1,What It's Like,67,1998-09-08,0.0281,85.15799999999999,['Everlast'],1
36916,0.6509999999999999,2011,0.0287,0.862,215040,0.9179999999999999,0,0UAEHlFR79k9CJvknSGUNf,1.15e-06,10,0.0492,-7.325,0,Pump Up The Jam - Edit,67,2011-01-01,0.10800000000000001,124.811,"['Technotronic', 'Felly']",2
15267,0.591,1998,0.0957,0.884,238467,0.679,1,5Tl0HJvynZtKdSUMKbFVVX,0.00209,10,0.0289,-5.857,0,Hard Knock Life (Ghetto Anthem),67,1998-11-29,0.282,76.993,['JAY-Z'],1
